ticker,cik,form,filed,report_date,accession,is_xbrl,is_inline_xbrl,document_url,index_url
BABA,0001577552,6-K,2024-10-02,2024-10-02,0001104659-24-105192,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465924105192/tm2425406d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465924105192/0001104659-24-105192-index.html
BABA,0001577552,6-K,2024-10-04,2024-10-04,0001104659-24-106255,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465924106255/tm2425626d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465924106255/0001104659-24-106255-index.html
BABA,0001577552,6-K,2024-10-18,2024-10-18,0001104659-24-109845,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465924109845/tm2426475d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465924109845/0001104659-24-109845-index.html
BABA,0001577552,6-K,2024-10-25,2024-10-25,0001104659-24-111535,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465924111535/tm2426715d2_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465924111535/0001104659-24-111535-index.html
BABA,0001577552,6-K,2024-10-25,2024-10-25,0001104659-24-111458,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465924111458/tm2426715d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465924111458/0001104659-24-111458-index.html
BABA,0001577552,6-K,2024-11-01,2024-11-01,0001104659-24-113472,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465924113472/tm2426952d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465924113472/0001104659-24-113472-index.html
BABA,0001577552,6-K,2024-11-01,2024-11-01,0001104659-24-113237,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465924113237/tm2427284d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465924113237/0001104659-24-113237-index.html
BABA,0001577552,6-K,2024-11-06,2024-11-06,0001104659-24-114774,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465924114774/tm2427642d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465924114774/0001104659-24-114774-index.html
BABA,0001577552,6-K,2024-11-08,2024-11-08,0001104659-24-115841,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465924115841/tm2427396d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465924115841/0001104659-24-115841-index.html
BABA,0001577552,6-K,2024-11-15,2024-11-15,0001104659-24-119689,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465924119689/tm2428049d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465924119689/0001104659-24-119689-index.html
BABA,0001577552,6-K,2024-11-15,2024-11-15,0001104659-24-119688,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465924119688/tm2428590d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465924119688/0001104659-24-119688-index.html
BABA,0001577552,6-K,2024-11-18,2024-11-18,0001104659-24-119900,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465924119900/tm2428696d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465924119900/0001104659-24-119900-index.html
BABA,0001577552,6-K,2024-11-18,2024-11-18,0001104659-24-119899,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465924119899/tm2428512d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465924119899/0001104659-24-119899-index.html
BABA,0001577552,6-K,2024-11-20,2024-11-20,0001104659-24-121012,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465924121012/tm2429006d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465924121012/0001104659-24-121012-index.html
BABA,0001577552,6-K,2024-11-20,2024-11-20,0001104659-24-120794,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465924120794/tm2428979d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465924120794/0001104659-24-120794-index.html
BABA,0001577552,6-K,2024-11-21,2024-11-21,0001104659-24-121272,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465924121272/tm2429125d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465924121272/0001104659-24-121272-index.html
BABA,0001577552,6-K,2024-11-22,2024-11-22,0001104659-24-122083,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465924122083/tm2428705d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465924122083/0001104659-24-122083-index.html
BABA,0001577552,6-K,2024-11-29,2024-11-29,0001104659-24-124075,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465924124075/tm2429821d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465924124075/0001104659-24-124075-index.html
BABA,0001577552,6-K,2024-11-29,2024-11-29,0001104659-24-124073,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465924124073/tm2429478d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465924124073/0001104659-24-124073-index.html
BABA,0001577552,6-K,2024-11-29,2024-11-29,0001104659-24-123849,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465924123849/tm2429790d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465924123849/0001104659-24-123849-index.html
BABA,0001577552,6-K,2024-12-05,2024-12-05,0001104659-24-125894,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465924125894/tm2430268d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465924125894/0001104659-24-125894-index.html
BABA,0001577552,6-K,2024-12-06,2024-12-06,0001104659-24-126288,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465924126288/tm2429888d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465924126288/0001104659-24-126288-index.html
BABA,0001577552,6-K,2024-12-13,2024-12-13,0001104659-24-128410,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465924128410/tm2430511d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465924128410/0001104659-24-128410-index.html
BABA,0001577552,6-K,2024-12-17,2024-12-17,0001104659-24-129119,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465924129119/tm2431305d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465924129119/0001104659-24-129119-index.html
META,0001326801,S-1,2012-02-01,,0001193125-12-034517,0,0,https://www.sec.gov/Archives/edgar/data/1326801/000119312512034517/d287954ds1.htm,https://www.sec.gov/Archives/edgar/data/1326801/000119312512034517/0001193125-12-034517-index.html
META,0001326801,S-1/A,2012-02-08,,0001193125-12-046715,0,0,https://www.sec.gov/Archives/edgar/data/1326801/000119312512046715/d287954ds1a.htm,https://www.sec.gov/Archives/edgar/data/1326801/000119312512046715/0001193125-12-046715-index.html
META,0001326801,S-1/A,2012-03-07,,0001193125-12-101422,0,0,https://www.sec.gov/Archives/edgar/data/1326801/000119312512101422/d287954ds1a.htm,https://www.sec.gov/Archives/edgar/data/1326801/000119312512101422/0001193125-12-101422-index.html
META,0001326801,S-1/A,2012-03-27,,0001193125-12-134663,0,0,https://www.sec.gov/Archives/edgar/data/1326801/000119312512134663/d287954ds1a.htm,https://www.sec.gov/Archives/edgar/data/1326801/000119312512134663/0001193125-12-134663-index.html
META,0001326801,S-1/A,2012-04-23,,0001193125-12-175673,0,0,https://www.sec.gov/Archives/edgar/data/1326801/000119312512175673/d287954ds1a.htm,https://www.sec.gov/Archives/edgar/data/1326801/000119312512175673/0001193125-12-175673-index.html
META,0001326801,S-1/A,2012-05-03,,0001193125-12-208192,0,0,https://www.sec.gov/Archives/edgar/data/1326801/000119312512208192/d287954ds1a.htm,https://www.sec.gov/Archives/edgar/data/1326801/000119312512208192/0001193125-12-208192-index.html
META,0001326801,S-1/A,2012-05-09,,0001193125-12-222368,0,0,https://www.sec.gov/Archives/edgar/data/1326801/000119312512222368/d287954ds1a.htm,https://www.sec.gov/Archives/edgar/data/1326801/000119312512222368/0001193125-12-222368-index.html
META,0001326801,S-1/A,2012-05-15,,0001193125-12-232582,0,0,https://www.sec.gov/Archives/edgar/data/1326801/000119312512232582/d287954ds1a.htm,https://www.sec.gov/Archives/edgar/data/1326801/000119312512232582/0001193125-12-232582-index.html
META,0001326801,S-1/A,2012-05-16,,0001193125-12-235588,0,0,https://www.sec.gov/Archives/edgar/data/1326801/000119312512235588/d287954ds1a.htm,https://www.sec.gov/Archives/edgar/data/1326801/000119312512235588/0001193125-12-235588-index.html
META,0001326801,424B4,2012-05-18,,0001193125-12-240111,0,0,https://www.sec.gov/Archives/edgar/data/1326801/000119312512240111/d287954d424b4.htm,https://www.sec.gov/Archives/edgar/data/1326801/000119312512240111/0001193125-12-240111-index.html
META,0001326801,8-K,2012-06-25,2012-06-24,0001193125-12-282349,0,0,https://www.sec.gov/Archives/edgar/data/1326801/000119312512282349/d371533d8k.htm,https://www.sec.gov/Archives/edgar/data/1326801/000119312512282349/0001193125-12-282349-index.html
META,0001326801,8-K,2012-07-26,2012-07-26,0001193125-12-316895,0,0,https://www.sec.gov/Archives/edgar/data/1326801/000119312512316895/d385430d8k.htm,https://www.sec.gov/Archives/edgar/data/1326801/000119312512316895/0001193125-12-316895-index.html
META,0001326801,10-Q,2012-07-31,2012-06-30,0001193125-12-325997,1,0,https://www.sec.gov/Archives/edgar/data/1326801/000119312512325997/d371464d10q.htm,https://www.sec.gov/Archives/edgar/data/1326801/000119312512325997/0001193125-12-325997-index.html
META,0001326801,8-K,2012-09-04,2012-08-30,0001193125-12-379221,0,0,https://www.sec.gov/Archives/edgar/data/1326801/000119312512379221/d405186d8k.htm,https://www.sec.gov/Archives/edgar/data/1326801/000119312512379221/0001193125-12-379221-index.html
META,0001326801,8-K,2012-10-15,2012-10-12,0001193125-12-423438,0,0,https://www.sec.gov/Archives/edgar/data/1326801/000119312512423438/d424570d8k.htm,https://www.sec.gov/Archives/edgar/data/1326801/000119312512423438/0001193125-12-423438-index.html
META,0001326801,8-K,2012-10-23,2012-10-23,0001193125-12-431558,0,0,https://www.sec.gov/Archives/edgar/data/1326801/000119312512431558/d427739d8k.htm,https://www.sec.gov/Archives/edgar/data/1326801/000119312512431558/0001193125-12-431558-index.html
META,0001326801,10-Q,2012-10-24,2012-09-30,0001326801-12-000006,1,0,https://www.sec.gov/Archives/edgar/data/1326801/000132680112000006/fb-9302012x10q.htm,https://www.sec.gov/Archives/edgar/data/1326801/000132680112000006/0001326801-12-000006-index.html
META,0001326801,8-K,2012-10-29,2012-10-25,0001193125-12-439795,0,0,https://www.sec.gov/Archives/edgar/data/1326801/000119312512439795/d428686d8k.htm,https://www.sec.gov/Archives/edgar/data/1326801/000119312512439795/0001193125-12-439795-index.html
META,0001326801,8-K,2012-11-29,2012-11-28,0001193125-12-485803,0,0,https://www.sec.gov/Archives/edgar/data/1326801/000119312512485803/d446546d8k.htm,https://www.sec.gov/Archives/edgar/data/1326801/000119312512485803/0001193125-12-485803-index.html
META,0001326801,8-K,2013-01-30,2013-01-30,0001193125-13-029993,0,0,https://www.sec.gov/Archives/edgar/data/1326801/000119312513029993/d476012d8k.htm,https://www.sec.gov/Archives/edgar/data/1326801/000119312513029993/0001193125-13-029993-index.html
META,0001326801,10-K,2013-02-01,2012-12-31,0001326801-13-000003,1,0,https://www.sec.gov/Archives/edgar/data/1326801/000132680113000003/fb-12312012x10k.htm,https://www.sec.gov/Archives/edgar/data/1326801/000132680113000003/0001326801-13-000003-index.html
META,0001326801,8-K,2013-03-06,2013-03-05,0001326801-13-000006,0,0,https://www.sec.gov/Archives/edgar/data/1326801/000132680113000006/fb_x8-kxappointmentxofxsus.htm,https://www.sec.gov/Archives/edgar/data/1326801/000132680113000006/0001326801-13-000006-index.html
META,0001326801,8-K/A,2013-04-03,2013-04-02,0001326801-13-000008,0,0,https://www.sec.gov/Archives/edgar/data/1326801/000132680113000008/amendmenttofbform8-ksdhcom.htm,https://www.sec.gov/Archives/edgar/data/1326801/000132680113000008/0001326801-13-000008-index.html
META,0001326801,8-K,2013-04-26,2013-04-23,0001193125-13-177980,0,0,https://www.sec.gov/Archives/edgar/data/1326801/000119312513177980/d527261d8k.htm,https://www.sec.gov/Archives/edgar/data/1326801/000119312513177980/0001193125-13-177980-index.html
META,0001326801,8-K,2013-05-01,2013-04-25,0001193125-13-192397,0,0,https://www.sec.gov/Archives/edgar/data/1326801/000119312513192397/d530318d8k.htm,https://www.sec.gov/Archives/edgar/data/1326801/000119312513192397/0001193125-13-192397-index.html
META,0001326801,10-Q,2013-05-02,2013-03-31,0001326801-13-000011,1,0,https://www.sec.gov/Archives/edgar/data/1326801/000132680113000011/fb-3312013x10q.htm,https://www.sec.gov/Archives/edgar/data/1326801/000132680113000011/0001326801-13-000011-index.html
RKLB,0001819994,S-1,2020-09-08,,0001104659-20-103116,0,0,https://www.sec.gov/Archives/edgar/data/1819994/000110465920103116/tm2026739-2_s1.htm,https://www.sec.gov/Archives/edgar/data/1819994/000110465920103116/0001104659-20-103116-index.html
RKLB,0001819994,S-1/A,2020-09-18,,0001104659-20-106587,0,0,https://www.sec.gov/Archives/edgar/data/1819994/000110465920106587/tm2026739-4_s1a.htm,https://www.sec.gov/Archives/edgar/data/1819994/000110465920106587/0001104659-20-106587-index.html
RKLB,0001819994,424B4,2020-09-28,,0001104659-20-109352,0,0,https://www.sec.gov/Archives/edgar/data/1819994/000110465920109352/tm2026739-10_424b4.htm,https://www.sec.gov/Archives/edgar/data/1819994/000110465920109352/0001104659-20-109352-index.html
RKLB,0001819994,8-K,2020-09-30,2020-09-24,0001104659-20-110009,0,0,https://www.sec.gov/Archives/edgar/data/1819994/000110465920110009/tm2032060d1_8k.htm,https://www.sec.gov/Archives/edgar/data/1819994/000110465920110009/0001104659-20-110009-index.html
RKLB,0001819994,8-K,2020-10-05,2020-09-29,0001104659-20-112214,0,0,https://www.sec.gov/Archives/edgar/data/1819994/000110465920112214/tm2032462-1_8k.htm,https://www.sec.gov/Archives/edgar/data/1819994/000110465920112214/0001104659-20-112214-index.html
RKLB,0001819994,8-K,2020-10-26,2020-10-20,0001104659-20-118173,0,0,https://www.sec.gov/Archives/edgar/data/1819994/000110465920118173/tm2034127d1_8k.htm,https://www.sec.gov/Archives/edgar/data/1819994/000110465920118173/0001104659-20-118173-index.html
RKLB,0001819994,10-Q,2020-11-16,2020-09-30,0001213900-20-037159,1,0,https://www.sec.gov/Archives/edgar/data/1819994/000121390020037159/f10q0920_vectoracquis.htm,https://www.sec.gov/Archives/edgar/data/1819994/000121390020037159/0001213900-20-037159-index.html
RKLB,0001819994,8-K,2020-11-16,2020-11-16,0001213900-20-037149,0,0,https://www.sec.gov/Archives/edgar/data/1819994/000121390020037149/ea129901-8k_vectoracq.htm,https://www.sec.gov/Archives/edgar/data/1819994/000121390020037149/0001213900-20-037149-index.html
RKLB,0001819994,8-K,2021-03-01,2021-03-01,0001213900-21-012372,0,0,https://www.sec.gov/Archives/edgar/data/1819994/000121390021012372/ea136708-8k_vectoracq.htm,https://www.sec.gov/Archives/edgar/data/1819994/000121390021012372/0001213900-21-012372-index.html
RKLB,0001819994,10-K,2021-03-31,2020-12-31,0001193125-21-100852,1,0,https://www.sec.gov/Archives/edgar/data/1819994/000119312521100852/d157321d10k.htm,https://www.sec.gov/Archives/edgar/data/1819994/000119312521100852/0001193125-21-100852-index.html
RKLB,0001819994,8-K,2021-05-03,2021-04-29,0001213900-21-024120,0,0,https://www.sec.gov/Archives/edgar/data/1819994/000121390021024120/ea140080-8k_vectoracq.htm,https://www.sec.gov/Archives/edgar/data/1819994/000121390021024120/0001213900-21-024120-index.html
RKLB,0001819994,10-K/A,2021-05-03,2020-12-31,0001213900-21-024067,1,0,https://www.sec.gov/Archives/edgar/data/1819994/000121390021024067/f10k2020a1_vectoracq.htm,https://www.sec.gov/Archives/edgar/data/1819994/000121390021024067/0001213900-21-024067-index.html
RKLB,0001819994,8-K,2021-05-12,2021-05-07,0001193125-21-157932,0,0,https://www.sec.gov/Archives/edgar/data/1819994/000119312521157932/d471715d8k.htm,https://www.sec.gov/Archives/edgar/data/1819994/000119312521157932/0001193125-21-157932-index.html
RKLB,0001819994,10-Q,2021-05-24,2021-03-31,0001213900-21-028778,1,0,https://www.sec.gov/Archives/edgar/data/1819994/000121390021028778/f10q0321_vectoracquisition.htm,https://www.sec.gov/Archives/edgar/data/1819994/000121390021028778/0001213900-21-028778-index.html
RKLB,0001819994,S-4,2021-06-25,,0001193125-21-200567,1,0,https://www.sec.gov/Archives/edgar/data/1819994/000119312521200567/d169841ds4.htm,https://www.sec.gov/Archives/edgar/data/1819994/000119312521200567/0001193125-21-200567-index.html
RKLB,0001819994,S-4/A,2021-07-13,,0001193125-21-214238,0,0,https://www.sec.gov/Archives/edgar/data/1819994/000119312521214238/d169841ds4a.htm,https://www.sec.gov/Archives/edgar/data/1819994/000119312521214238/0001193125-21-214238-index.html
RKLB,0001819994,424B3,2021-07-21,,0001193125-21-220660,0,0,https://www.sec.gov/Archives/edgar/data/1819994/000119312521220660/d169841d424b3.htm,https://www.sec.gov/Archives/edgar/data/1819994/000119312521220660/0001193125-21-220660-index.html
RKLB,0001819994,10-Q,2021-08-03,2021-06-30,0001193125-21-234954,1,1,https://www.sec.gov/Archives/edgar/data/1819994/000119312521234954/d119425d10q.htm,https://www.sec.gov/Archives/edgar/data/1819994/000119312521234954/0001193125-21-234954-index.html
RKLB,0001819994,8-K,2021-08-13,2021-08-12,0001193125-21-245044,1,1,https://www.sec.gov/Archives/edgar/data/1819994/000119312521245044/d340695d8k.htm,https://www.sec.gov/Archives/edgar/data/1819994/000119312521245044/0001193125-21-245044-index.html
RKLB,0001819994,8-K,2021-08-20,2021-08-20,0001193125-21-252860,1,1,https://www.sec.gov/Archives/edgar/data/1819994/000119312521252860/d169370d8k.htm,https://www.sec.gov/Archives/edgar/data/1819994/000119312521252860/0001193125-21-252860-index.html
RKLB,0001819994,8-K,2021-08-30,2021-08-24,0001193125-21-260832,1,1,https://www.sec.gov/Archives/edgar/data/1819994/000119312521260832/d166156d8k.htm,https://www.sec.gov/Archives/edgar/data/1819994/000119312521260832/0001193125-21-260832-index.html
RKLB,0001819994,8-K,2021-08-31,2021-08-25,0001193125-21-262190,1,1,https://www.sec.gov/Archives/edgar/data/1819994/000119312521262190/d175539d8k.htm,https://www.sec.gov/Archives/edgar/data/1819994/000119312521262190/0001193125-21-262190-index.html
RKLB,0001819994,8-K,2021-09-08,2021-09-08,0001193125-21-267875,1,1,https://www.sec.gov/Archives/edgar/data/1819994/000119312521267875/d203150d8k.htm,https://www.sec.gov/Archives/edgar/data/1819994/000119312521267875/0001193125-21-267875-index.html
RKLB,0001819994,S-1,2021-09-24,,0001193125-21-282501,1,1,https://www.sec.gov/Archives/edgar/data/1819994/000119312521282501/d212874ds1.htm,https://www.sec.gov/Archives/edgar/data/1819994/000119312521282501/0001193125-21-282501-index.html
RKLB,0001819994,S-1/A,2021-10-01,,0001193125-21-289787,0,0,https://www.sec.gov/Archives/edgar/data/1819994/000119312521289787/d212874ds1a.htm,https://www.sec.gov/Archives/edgar/data/1819994/000119312521289787/0001193125-21-289787-index.html
RKLB,0001819994,424B3,2021-10-07,,0001193125-21-294315,0,0,https://www.sec.gov/Archives/edgar/data/1819994/000119312521294315/d212874d424b3.htm,https://www.sec.gov/Archives/edgar/data/1819994/000119312521294315/0001193125-21-294315-index.html
RKLB,0001819994,424B3,2021-10-07,,0001193125-21-294308,0,0,https://www.sec.gov/Archives/edgar/data/1819994/000119312521294308/d212874d424b3.htm,https://www.sec.gov/Archives/edgar/data/1819994/000119312521294308/0001193125-21-294308-index.html
RKLB,0001819994,424B3,2021-10-12,,0001193125-21-296924,0,0,https://www.sec.gov/Archives/edgar/data/1819994/000119312521296924/d226156d424b3.htm,https://www.sec.gov/Archives/edgar/data/1819994/000119312521296924/0001193125-21-296924-index.html
RKLB,0001819994,424B3,2021-10-12,,0001193125-21-296916,0,0,https://www.sec.gov/Archives/edgar/data/1819994/000119312521296916/d219050d424b3.htm,https://www.sec.gov/Archives/edgar/data/1819994/000119312521296916/0001193125-21-296916-index.html
RKLB,0001819994,8-K,2021-10-12,2021-10-12,0001193125-21-296911,1,1,https://www.sec.gov/Archives/edgar/data/1819994/000119312521296911/d226156d8k.htm,https://www.sec.gov/Archives/edgar/data/1819994/000119312521296911/0001193125-21-296911-index.html
RKLB,0001819994,424B3,2021-11-09,,0001193125-21-323673,0,0,https://www.sec.gov/Archives/edgar/data/1819994/000119312521323673/d112672d424b3.htm,https://www.sec.gov/Archives/edgar/data/1819994/000119312521323673/0001193125-21-323673-index.html
RKLB,0001819994,424B3,2021-11-09,,0001193125-21-323668,0,0,https://www.sec.gov/Archives/edgar/data/1819994/000119312521323668/d112672d424b3.htm,https://www.sec.gov/Archives/edgar/data/1819994/000119312521323668/0001193125-21-323668-index.html
RKLB,0001819994,8-K,2021-11-09,2021-11-03,0001193125-21-323661,1,1,https://www.sec.gov/Archives/edgar/data/1819994/000119312521323661/d199579d8k.htm,https://www.sec.gov/Archives/edgar/data/1819994/000119312521323661/0001193125-21-323661-index.html
RKLB,0001819994,10-Q,2021-11-15,2021-09-30,0001193125-21-330184,1,1,https://www.sec.gov/Archives/edgar/data/1819994/000119312521330184/d164324d10q.htm,https://www.sec.gov/Archives/edgar/data/1819994/000119312521330184/0001193125-21-330184-index.html
RKLB,0001819994,424B3,2021-11-15,,0001193125-21-330176,0,0,https://www.sec.gov/Archives/edgar/data/1819994/000119312521330176/d264111d424b3.htm,https://www.sec.gov/Archives/edgar/data/1819994/000119312521330176/0001193125-21-330176-index.html
RKLB,0001819994,424B3,2021-11-15,,0001193125-21-330147,0,0,https://www.sec.gov/Archives/edgar/data/1819994/000119312521330147/d264111d424b3.htm,https://www.sec.gov/Archives/edgar/data/1819994/000119312521330147/0001193125-21-330147-index.html
RKLB,0001819994,8-K,2021-11-15,2021-11-15,0001193125-21-329944,1,1,https://www.sec.gov/Archives/edgar/data/1819994/000119312521329944/d263351d8k.htm,https://www.sec.gov/Archives/edgar/data/1819994/000119312521329944/0001193125-21-329944-index.html
RKLB,0001819994,424B3,2021-11-16,,0001193125-21-330271,0,0,https://www.sec.gov/Archives/edgar/data/1819994/000119312521330271/d264113d424b3.htm,https://www.sec.gov/Archives/edgar/data/1819994/000119312521330271/0001193125-21-330271-index.html
RKLB,0001819994,424B3,2021-11-16,,0001193125-21-330270,0,0,https://www.sec.gov/Archives/edgar/data/1819994/000119312521330270/d264113d424b3.htm,https://www.sec.gov/Archives/edgar/data/1819994/000119312521330270/0001193125-21-330270-index.html
RKLB,0001819994,424B3,2021-12-13,,0001193125-21-355573,0,0,https://www.sec.gov/Archives/edgar/data/1819994/000119312521355573/d47447d424b3.htm,https://www.sec.gov/Archives/edgar/data/1819994/000119312521355573/0001193125-21-355573-index.html
RKLB,0001819994,424B3,2021-12-13,,0001193125-21-355557,0,0,https://www.sec.gov/Archives/edgar/data/1819994/000119312521355557/d47447d424b3.htm,https://www.sec.gov/Archives/edgar/data/1819994/000119312521355557/0001193125-21-355557-index.html
